SczhEnG_1	adi_Scaffold1505	88.297	1239	120	9	2617	3839	62783	64012	0.0	1461
SczhEnG_10	adi_Scaffold1908	79.932	2063	317	70	118447	120442	36882	34850	0.0	1426
SczhEnG_100	adi_Scaffold1268	83.551	383	46	12	20049	20422	72652	72278	2.61e-90	342
SczhEnG_1006	adi_Scaffold191	94.689	546	24	3	16765	17307	110307	110850	0.0	843
SczhEnG_1007	adi_Scaffold956	97.059	34	1	0	1404	1437	23924	23957	5.39e-06	58.4
SczhEnG_1009	adi_Scaffold1185	74.148	998	230	23	95363	96350	49916	50895	9.09e-104	388
SczhEnG_101	adi_Scaffold980	95.620	799	24	2	1939	2737	98968	98181	0.0	1271
SczhEnG_1011	adi_Scaffold1586	97.368	38	1	0	358	395	82103	82140	3.37e-08	65.8
SczhEnG_1013	adi_Scaffold920	97.143	35	1	0	1905	1939	65303	65337	1.60e-06	60.2
SczhEnG_1015	adi_Scaffold1995	82.734	139	17	7	3157	3290	34405	34541	1.47e-23	117
SczhEnG_1016	adi_Scaffold943	97.183	142	3	1	246644	246784	5121	5262	2.33e-58	239
SczhEnG_1018	adi_Scaffold790	92.965	199	13	1	210819	211017	129347	129544	2.13e-73	289
SczhEnG_1019	adi_Scaffold494	91.429	105	9	0	10215	10319	101226	101122	2.35e-31	145
SczhEnG_1021	adi_Scaffold726	82.587	603	97	3	23056	23651	36164	36765	9.50e-145	525
SczhEnG_1026	adi_Scaffold121	83.881	639	88	12	29643	30269	322791	322156	2.99e-166	595
SczhEnG_1027	adi_Scaffold392	83.003	353	43	13	48183	48522	205559	205211	5.24e-78	303
SczhEnG_1028	adi_Scaffold990	89.586	2343	188	27	28179	30512	107822	110117	0.0	2924
SczhEnG_1030	adi_Scaffold316	79.826	917	142	33	547688	548578	80817	81716	5.64e-175	628
SczhEnG_1033	adi_Scaffold2210	82.051	156	25	3	16924	17077	2003	1849	1.15e-26	130
SczhEnG_1034	adi_Scaffold3382	81.498	227	37	5	15013	15237	8504	8727	2.42e-42	182
SczhEnG_1035	adi_Scaffold2069	88.710	62	5	1	44407	44466	12582	12521	1.63e-09	75.0
SczhEnG_1037	adi_Scaffold280	75.532	470	99	9	1549	2004	259991	260458	8.60e-54	217
SczhEnG_104	scaffold_14065	97.872	47	1	0	1	47	1085	1131	1.65e-13	82.4
SczhEnG_1041	adi_Scaffold2128	83.202	1524	220	18	50933	52445	53704	52206	0.0	1363
SczhEnG_1042	adi_Scaffold1671	84.000	100	13	3	320	416	18850	18949	1.20e-16	93.5
SczhEnG_1043	adi_Scaffold2072	87.831	189	18	3	26842	27030	54192	54375	1.39e-52	217
SczhEnG_1045	adi_Scaffold47	92.000	225	17	1	10760	10983	385562	385338	4.79e-82	315
SczhEnG_1046	adi_Scaffold442	88.857	1400	139	9	60877	62263	110244	111639	0.0	1705
SczhEnG_1047	adi_Scaffold137	80.938	981	185	2	69393	70372	192067	193046	0.0	774
SczhEnG_1049	adi_Scaffold305	89.099	477	40	1	6876	7352	40210	40674	2.21e-162	582
SczhEnG_105	adi_Scaffold3864	94.595	37	1	1	8027	8062	6732	6696	1.06e-04	56.5
SczhEnG_1050	adi_Scaffold1865	92.932	382	23	3	13759	14136	11711	11330	6.62e-154	553
SczhEnG_1051	adi_Scaffold78	85.360	806	108	10	12757	13556	60060	60861	0.0	826
SczhEnG_1052	adi_Scaffold149	97.170	106	0	3	255	360	49060	49162	9.10e-42	176
SczhEnG_1053	adi_Scaffold486	80.000	130	23	2	13451	13579	126398	126271	6.55e-21	111
SczhEnG_1055	adi_Scaffold1469	83.706	313	38	6	28933	29242	92104	92406	3.15e-72	283
SczhEnG_1058	adi_Scaffold1224	91.549	71	6	0	45	115	105709	105639	2.88e-18	99.0
SczhEnG_1067	adi_Scaffold536	93.252	489	23	7	11334	11817	65749	66232	0.0	712
SczhEnG_1069	adi_Scaffold1227	86.866	769	69	8	5453	6193	102289	103053	0.0	832
SczhEnG_1072	adi_Scaffold1552	90.909	176	16	0	2357	2532	47770	47595	1.81e-59	237
SczhEnG_1075	adi_Scaffold2701	85.714	266	21	6	55371	55632	19335	19083	8.57e-67	265
SczhEnG_1076	adi_Scaffold209	83.955	2144	318	18	64015	66144	52001	49870	0.0	2030
SczhEnG_1077	adi_Scaffold305	80.392	1224	212	21	5587	6798	100038	101245	0.0	905
SczhEnG_1080	adi_Scaffold901	82.212	208	36	1	6362	6569	78087	78293	3.90e-41	178
SczhEnG_1081	adi_Scaffold619	89.306	1440	133	15	46452	47873	111169	112605	0.0	1786
SczhEnG_1082	adi_Scaffold2197	97.222	36	1	0	1	36	5389	5424	2.21e-07	62.1
SczhEnG_1083	adi_Scaffold145	85.338	1405	120	28	15085	16483	259084	260408	0.0	1375
SczhEnG_1087	adi_Scaffold371	95.769	780	31	2	5478	6255	155005	155784	0.0	1256
SczhEnG_1089	adi_Scaffold522	81.955	133	20	3	11541	11672	9384	9513	1.21e-20	110
SczhEnG_1091	adi_Scaffold134	85.000	80	6	6	1125	1201	149158	149234	1.27e-11	76.8
SczhEnG_1092	adi_Scaffold2564	84.182	373	51	5	171976	172343	13308	12939	1.68e-93	355
SczhEnG_1093	adi_Scaffold1225	100.000	31	0	0	317	347	19188	19158	3.25e-06	58.4
SczhEnG_1094	adi_Scaffold1155	86.587	1342	134	17	1263	2594	83169	84474	0.0	1476
SczhEnG_1095	adi_Scaffold1431	80.275	801	151	5	10963	11756	63207	62407	2.13e-167	597
SczhEnG_1096	adi_Scaffold2108	80.159	126	16	9	39290	39412	12658	12777	5.09e-13	86.1
SczhEnG_1099	adi_Scaffold494	87.777	1579	170	9	21209	22772	111089	109519	0.0	1825
SczhEnG_11	adi_Scaffold2108	92.779	1925	115	9	2630	4535	17615	15696	0.0	2763
SczhEnG_1100	adi_Scaffold618	89.794	1891	171	8	13110	14980	12143	10255	0.0	2403
SczhEnG_1101	adi_Scaffold744	78.215	381	60	16	16016	16386	148120	147753	1.99e-54	222
SczhEnG_1102	adi_Scaffold280	78.168	1026	209	12	10146	11168	97929	96916	2.63e-180	640
SczhEnG_1103	adi_Scaffold2701	84.865	185	15	2	586	767	19097	19271	2.83e-41	174
SczhEnG_1105	adi_Scaffold284	79.930	573	91	12	45712	46274	27817	28375	2.20e-107	399
SczhEnG_1107	adi_Scaffold195	89.610	770	76	4	469	1236	24822	24055	0.0	976
SczhEnG_111	adi_Scaffold349	92.126	127	10	0	2614	2740	216593	216467	1.54e-42	180
SczhEnG_1111	adi_Scaffold3	95.138	2612	113	4	5840	8439	738619	736010	0.0	4108
SczhEnG_1114	adi_Scaffold1249	84.830	1292	182	8	266550	267836	108227	106945	0.0	1288
SczhEnG_1116	adi_Scaffold595	86.022	186	26	0	497	682	96772	96587	1.48e-48	200
SczhEnG_1118	adi_Scaffold2789	84.640	625	75	12	60117	60730	7344	7958	4.47e-168	603
SczhEnG_1120	adi_Scaffold2408	86.673	2056	247	9	1	2047	41748	43785	0.0	2254
SczhEnG_1121	adi_Scaffold593	94.054	370	13	1	485399	485759	42511	42142	1.61e-152	553
SczhEnG_1122	adi_Scaffold733	78.219	2470	388	82	10763	13133	43239	40821	0.0	1443
SczhEnG_1123	adi_Scaffold1138	89.695	1048	106	2	3464	4510	18406	17360	0.0	1336
SczhEnG_1127	adi_Scaffold620	90.025	1193	86	8	2529	3720	139606	140766	0.0	1513
SczhEnG_1128	adi_Scaffold523	93.213	221	14	1	331	551	210855	210636	2.04e-86	324
SczhEnG_1129	adi_Scaffold2154	84.282	369	47	8	54553	54918	39208	39568	7.00e-92	350
SczhEnG_113	adi_Scaffold860	92.500	200	12	3	23589	23787	6925	6728	2.72e-72	283
SczhEnG_1130	adi_Scaffold1408	90.260	154	15	0	1	154	9298	9145	1.59e-49	202
SczhEnG_1131	adi_Scaffold2408	86.384	1535	191	7	45772	47305	41826	43343	0.0	1661
SczhEnG_1135	adi_Scaffold407	91.513	271	23	0	5287	5557	108334	108064	1.02e-105	392
SczhEnG_1136	adi_Scaffold721	84.817	191	22	6	1060	1247	103073	102887	1.74e-44	185
SczhEnG_1137	adi_Scaffold2383	88.905	685	60	10	107881	108554	26570	25891	0.0	830
SczhEnG_1142	adi_Scaffold1960	87.577	974	95	7	14379	15351	11629	10681	0.0	1105
SczhEnG_1145	adi_Scaffold2264	98.966	290	3	0	1	290	36931	37220	1.45e-144	520
SczhEnG_1146	adi_Scaffold416	89.185	1202	104	8	5548	6747	203277	204454	0.0	1476
SczhEnG_1148	adi_Scaffold528	88.679	106	10	2	1	104	64966	65071	3.46e-27	128
SczhEnG_1150	adi_Scaffold1611	81.928	249	35	9	10132	10375	33922	33679	4.23e-48	202
SczhEnG_1152	adi_Scaffold528	93.792	451	25	2	20880	21329	50096	50544	0.0	675
SczhEnG_1153	adi_Scaffold1093	95.607	387	13	4	15318	15703	21142	20759	1.38e-172	617
SczhEnG_1155	adi_Scaffold1643	80.198	101	15	1	2075	2170	22988	23088	1.06e-09	71.3
SczhEnG_1156	adi_Scaffold2	82.353	204	31	5	2121	2322	619025	619225	2.13e-39	172
SczhEnG_1157	adi_Scaffold2111	100.000	29	0	0	1403	1431	36012	35984	7.09e-05	54.7
SczhEnG_1170	adi_Scaffold254	88.129	1272	122	9	98138	99380	103205	101934	0.0	1485
SczhEnG_1171	adi_Scaffold920	84.416	77	9	3	458	533	126091	126165	1.19e-10	73.1
SczhEnG_1174	adi_Scaffold325	78.150	627	77	25	44144	44742	91907	91313	9.02e-91	344
SczhEnG_1175	adi_Scaffold12	88.889	315	17	9	5444	5745	409735	410044	7.19e-100	372
SczhEnG_1180	adi_Scaffold931	89.803	863	75	6	324970	325824	66592	67449	0.0	1094
SczhEnG_1181	adi_Scaffold1494	91.215	922	69	6	131	1048	422	1335	0.0	1243
SczhEnG_1184	adi_Scaffold567	88.577	534	54	2	28249	28781	9120	9647	1.75e-180	641
SczhEnG_1186	adi_Scaffold644	84.171	398	54	6	25034	25427	51486	51094	1.19e-100	377
SczhEnG_1187	adi_Scaffold1212	100.000	31	0	0	401	431	82191	82161	3.30e-06	58.4
SczhEnG_1188	adi_Scaffold2037	90.875	263	21	2	67065	67325	2428	2167	1.18e-91	350
SczhEnG_1193	adi_Scaffold1385	90.107	657	53	6	5892	6538	12309	11655	0.0	843
SczhEnG_12	adi_Scaffold1590	89.498	1076	75	12	69740	70782	51611	50541	0.0	1327
SczhEnG_120	adi_Scaffold858	80.892	157	26	4	16462	16617	9116	8963	8.56e-24	121
SczhEnG_1200	adi_Scaffold635	96.774	62	2	0	670	731	46153	46214	4.70e-20	104
SczhEnG_1202	adi_Scaffold644	86.911	191	23	1	15332	15522	51279	51467	2.39e-57	231
SczhEnG_1205	adi_Scaffold35	83.376	391	65	0	38125	38515	567306	566916	6.10e-96	363
SczhEnG_1209	adi_Scaffold118	84.951	206	29	2	9151	9355	77665	77869	7.42e-50	207
SczhEnG_121	adi_Scaffold2072	87.565	193	20	3	182274	182466	54186	54374	9.62e-53	220
SczhEnG_1212	adi_Scaffold998	86.826	167	20	2	8014	8179	65711	65876	2.15e-43	185
SczhEnG_1214	adi_Scaffold2918	86.029	272	34	1	89052	89323	18330	18597	3.39e-73	289
SczhEnG_1218	adi_Scaffold1127	87.629	97	11	1	15827	15923	60098	60193	4.79e-21	111
SczhEnG_1219	adi_Scaffold2314	86.829	205	19	7	15188	15388	16430	16230	1.55e-54	222
SczhEnG_122	adi_Scaffold168	77.804	1694	327	34	402748	404411	216995	215321	0.0	1000
SczhEnG_1221	adi_Scaffold809	78.727	644	116	18	205516	206151	93103	92473	8.65e-110	411
SczhEnG_1223	adi_Scaffold3230	94.737	76	4	0	14604	14679	9730	9655	2.01e-23	119
SczhEnG_1227	adi_Scaffold1180	79.545	220	43	2	24663	24880	70037	69818	1.56e-33	156
SczhEnG_1228	adi_Scaffold97	87.970	399	41	1	1583	1981	252375	251984	1.37e-127	464
SczhEnG_1231	adi_Scaffold684	86.513	608	59	9	52592	53178	157482	158087	0.0	647
SczhEnG_1232	adi_Scaffold556	100.000	28	0	0	1831	1858	89238	89265	2.88e-04	52.8
SczhEnG_1237	adi_Scaffold2928	90.130	922	72	12	26222	27127	3824	2906	0.0	1181
SczhEnG_1238	adi_Scaffold229	75.989	758	154	23	14747	15489	61161	61905	1.66e-97	366
SczhEnG_1239	adi_Scaffold154	80.717	223	41	2	1741	1962	302448	302227	7.04e-39	172
SczhEnG_124	LJWW01000127.1	80.882	68	13	0	1591	1658	292125	292192	2.76e-04	54.7
SczhEnG_1246	adi_Scaffold774	77.914	163	34	2	176	336	115684	115846	2.37e-24	119
SczhEnG_1249	adi_Scaffold170	88.838	869	78	11	187085	187936	299170	298304	0.0	1050
SczhEnG_125	adi_Scaffold992	89.121	239	25	1	255590	255828	98637	98874	1.52e-75	296
SczhEnG_1250	adi_Scaffold3	80.392	255	39	9	42405	42652	870912	870662	5.66e-42	183
SczhEnG_1251	adi_Scaffold4121	84.469	734	99	7	1324	2055	3	723	0.0	710
SczhEnG_1253	adi_Scaffold679	77.414	611	108	27	46993	47584	23291	23890	1.57e-88	337
SczhEnG_1255	adi_Scaffold144	84.663	163	18	7	37199	37356	5898	5738	8.36e-34	156
SczhEnG_1259	adi_Scaffold1342	84.492	374	36	15	13611	13972	41370	41007	1.27e-91	350
SczhEnG_1261	adi_Scaffold1937	92.775	1661	102	11	47	1704	37980	39625	0.0	2386
SczhEnG_1262	adi_Scaffold298	90.690	580	54	0	44729	45308	267122	266543	0.0	773
SczhEnG_1263	adi_Scaffold1419	91.000	200	16	2	107185	107384	74639	74442	2.05e-67	268
SczhEnG_1268	adi_Scaffold70	84.281	1425	213	9	57879	59295	455353	453932	0.0	1380
SczhEnG_127	adi_Scaffold909	78.571	98	19	2	708	803	77879	77976	1.05e-07	63.9
SczhEnG_1270	adi_Scaffold1302	95.946	74	3	0	82	155	28667	28740	3.89e-25	121
SczhEnG_1271	adi_Scaffold816	76.639	595	116	22	15439	16021	75379	74796	4.30e-80	307
SczhEnG_1272	adi_Scaffold1831	81.867	739	109	17	235471	236189	59768	59035	1.09e-166	599
SczhEnG_1274	adi_Scaffold63	79.012	162	28	5	18922	19078	202353	202193	2.23e-19	106
SczhEnG_1275	adi_Scaffold2	81.959	194	29	5	64873	65063	195826	195636	6.78e-35	159
SczhEnG_1277	adi_Scaffold677	85.417	336	40	7	98651	98984	132310	131982	4.22e-89	340
SczhEnG_1279	adi_Scaffold1024	79.042	334	59	8	853	1179	99926	99597	1.05e-65	255
SczhEnG_1280	adi_Scaffold5	78.730	677	108	25	40780	41435	661312	661973	1.41e-113	420
SczhEnG_1281	adi_Scaffold1847	92.377	223	5	3	3175	3385	22861	22639	1.91e-79	307
SczhEnG_1283	adi_Scaffold1631	94.413	1056	55	3	214601	215654	23728	22675	0.0	1620
SczhEnG_1285	adi_Scaffold1419	88.679	212	15	5	30020	30230	74647	74444	3.61e-62	250
SczhEnG_1290	adi_Scaffold1057	81.926	592	91	15	181132	181715	73752	74335	1.04e-132	486
SczhEnG_1293	adi_Scaffold490	90.433	2007	175	10	6069	8067	43936	41939	0.0	2627
SczhEnG_1298	adi_Scaffold205	81.848	1234	170	32	16078	17268	77007	75785	0.0	989
SczhEnG_13	adi_Scaffold254	88.089	1167	106	17	47767	48905	101788	102949	0.0	1354
SczhEnG_130	adi_Scaffold1091	95.238	42	2	0	1229	1270	9205	9164	6.56e-09	67.6
SczhEnG_1301	adi_Scaffold254	90.303	1351	97	14	14174	15491	103676	102327	0.0	1738
SczhEnG_1302	adi_Scaffold2060	90.000	50	3	2	5	52	37060	37011	7.28e-07	63.9
SczhEnG_1306	adi_Scaffold1513	91.667	132	10	1	14598	14728	29573	29704	3.25e-42	182
SczhEnG_131	adi_Scaffold2420	93.243	148	10	0	411	558	6831	6684	2.00e-54	219
SczhEnG_1312	adi_Scaffold82	97.143	35	1	0	3938	3972	194372	194338	3.04e-06	60.2
SczhEnG_1313	adi_Scaffold185	94.783	1016	21	4	8364	9378	197182	196198	0.0	1554
SczhEnG_1314	adi_Scaffold2701	87.097	248	23	6	197222	197468	19336	19097	1.83e-68	272
SczhEnG_1317	adi_Scaffold3907	79.856	139	22	5	1317	1451	2465	2601	1.70e-17	97.1
SczhEnG_132	adi_Scaffold444	90.445	1685	119	26	83459	85115	186697	188367	0.0	2182
SczhEnG_1321	adi_Scaffold3299	86.076	79	10	1	8446	8523	16129	16051	1.02e-12	84.2
SczhEnG_1327	adi_Scaffold2076	80.253	1423	207	40	11031	12411	12918	14308	0.0	1003
SczhEnG_1328	adi_Scaffold1711	100.000	52	0	0	1959	2010	21006	21057	1.16e-17	97.1
SczhEnG_133	adi_Scaffold753	85.566	2120	241	36	105	2212	100917	102983	0.0	2159
SczhEnG_1330	adi_Scaffold920	82.192	146	14	7	1679	1815	65336	65194	3.69e-23	115
SczhEnG_1331	adi_Scaffold1088	83.977	699	88	16	697	1390	12969	13648	0.0	649
SczhEnG_1333	adi_Scaffold79	91.315	1612	132	7	26403	28010	424454	426061	0.0	2194
SczhEnG_1334	adi_Scaffold1039	90.123	162	14	2	243625	243784	82912	83073	2.26e-49	209
SczhEnG_1337	scaffold_134	87.778	90	10	1	830	918	294480	294569	4.06e-20	104
SczhEnG_1341	adi_Scaffold154	78.173	197	33	10	11702	11893	349343	349152	1.13e-22	117
SczhEnG_1345	adi_Scaffold35	88.275	742	71	6	292152	292877	258734	259475	0.0	874
SczhEnG_1346	adi_Scaffold1952	89.324	281	30	0	1285	1565	26204	25924	4.85e-95	353
SczhEnG_1348	adi_Scaffold692	84.259	108	14	2	1082	1188	146681	146786	1.52e-19	102
