# TBLASTN 2.2.29+
# Query: EOG091G00CM
# Database: ./tmp/pdam_4083876357
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
EOG091G00CM	SczhEnG_2927	74.58	59	15	0	297	355	130218	130394	1e-21	  100
EOG091G00CM	SczhEnG_2927	60.00	60	22	1	194	251	127775	127954	7e-13	72.8
EOG091G00CM	SczhEnG_2927	55.38	65	22	2	69	133	122676	122849	2e-11	68.2
EOG091G00CM	SczhEnG_2927	79.41	34	7	0	263	296	129769	129870	1e-10	65.5
EOG091G00CM	SczhEnG_2927	88.89	27	3	0	121	147	123848	123928	4e-07	54.7
# TBLASTN 2.2.29+
# Query: EOG091G00CM
# Database: ./tmp/pdam_4083876357
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 6 hits found
EOG091G00CM	SczhEnG_2927	71.43	49	14	0	307	355	130248	130394	1e-15	81.3
EOG091G00CM	SczhEnG_2927	73.68	38	10	0	194	231	127775	127888	3e-11	67.8
EOG091G00CM	SczhEnG_2927	61.22	49	16	1	85	133	122712	122849	1e-09	63.2
EOG091G00CM	SczhEnG_2927	71.88	32	9	0	263	294	129769	129864	1e-08	59.7
EOG091G00CM	SczhEnG_2927	92.31	26	2	0	122	147	123851	123928	1e-06	53.5
EOG091G00CM	SczhEnG_2927	34.62	78	17	2	2	47	117107	117334	2e-04	46.6
# TBLASTN 2.2.29+
# Query: EOG091G00CM
# Database: ./tmp/pdam_4083876357
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
EOG091G00CM	SczhEnG_2927	62.71	59	22	0	297	355	130218	130394	7e-17	84.7
EOG091G00CM	SczhEnG_2927	81.08	37	7	0	194	230	127775	127885	2e-11	68.6
EOG091G00CM	SczhEnG_2927	76.47	34	8	0	263	296	129769	129870	4e-10	64.3
EOG091G00CM	SczhEnG_2927	50.77	65	25	2	69	133	122676	122849	2e-09	62.0
EOG091G00CM	SczhEnG_2927	74.07	27	7	0	121	147	123848	123928	3e-05	48.5
# TBLASTN 2.2.29+
# Query: EOG091G00CM
# Database: ./tmp/pdam_4083876357
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
EOG091G00CM	SczhEnG_2927	69.39	49	15	0	307	355	130248	130394	3e-14	77.0
EOG091G00CM	SczhEnG_2927	75.68	37	9	0	194	230	127775	127885	2e-11	68.6
EOG091G00CM	SczhEnG_2927	63.27	49	15	1	85	133	122712	122849	5e-11	67.0
EOG091G00CM	SczhEnG_2927	39.74	78	13	2	2	47	117107	117334	2e-06	52.4
EOG091G00CM	SczhEnG_2927	77.78	27	6	0	121	147	123848	123928	1e-05	50.4
# TBLASTN 2.2.29+
# Query: EOG091G00CM
# Database: ./tmp/pdam_4083876357
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
EOG091G00CM	SczhEnG_2927	66.10	59	20	0	297	355	130218	130394	6e-19	91.3
EOG091G00CM	SczhEnG_2927	72.97	37	10	0	194	230	127775	127885	2e-10	65.5
EOG091G00CM	SczhEnG_2927	60.00	50	17	1	84	133	122709	122849	4e-10	63.9
EOG091G00CM	SczhEnG_2927	76.47	34	8	0	263	296	129769	129870	5e-10	63.9
EOG091G00CM	SczhEnG_2927	85.19	27	4	0	121	147	123848	123928	8e-06	50.4
# TBLASTN 2.2.29+
# Query: EOG091G00CM
# Database: ./tmp/pdam_4083876357
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
EOG091G00CM	SczhEnG_2927	66.10	59	20	0	297	355	130218	130394	1e-16	84.3
EOG091G00CM	SczhEnG_2927	50.68	73	32	1	194	266	127775	127981	2e-12	71.2
EOG091G00CM	SczhEnG_2927	55.38	65	22	3	69	133	122676	122849	2e-11	68.6
EOG091G00CM	SczhEnG_2927	67.65	34	11	0	263	296	129769	129870	2e-08	58.5
EOG091G00CM	SczhEnG_2927	81.48	27	5	0	121	147	123848	123928	7e-06	50.8
# TBLASTN 2.2.29+
# Query: EOG091G00CM
# Database: ./tmp/pdam_4083876357
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
EOG091G00CM	SczhEnG_2927	69.49	59	18	0	297	355	130218	130394	9e-20	94.0
EOG091G00CM	SczhEnG_2927	75.68	37	9	0	194	230	127775	127885	3e-11	67.8
EOG091G00CM	SczhEnG_2927	60.00	50	17	1	84	133	122709	122849	4e-10	64.3
EOG091G00CM	SczhEnG_2927	73.53	34	9	0	263	296	129769	129870	8e-10	63.2
EOG091G00CM	SczhEnG_2927	92.59	27	2	0	121	147	123848	123928	2e-07	55.5
# TBLASTN 2.2.29+
# Query: EOG091G00CM
# Database: ./tmp/pdam_4083876357
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
EOG091G00CM	SczhEnG_2927	69.39	49	15	0	307	355	130248	130394	4e-14	76.6
EOG091G00CM	SczhEnG_2927	78.38	37	8	0	194	230	127775	127885	8e-12	69.7
EOG091G00CM	SczhEnG_2927	63.27	49	15	1	85	133	122712	122849	5e-11	67.0
EOG091G00CM	SczhEnG_2927	81.48	27	5	0	121	147	123848	123928	6e-06	50.8
EOG091G00CM	SczhEnG_2927	37.04	81	19	1	2	50	117107	117349	4e-05	48.1
# TBLASTN 2.2.29+
# Query: EOG091G00CM
# Database: ./tmp/pdam_4083876357
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
EOG091G00CM	SczhEnG_2927	71.19	59	17	0	297	355	130218	130394	2e-20	96.3
EOG091G00CM	SczhEnG_2927	53.33	60	28	0	194	253	127775	127954	6e-12	69.7
EOG091G00CM	SczhEnG_2927	60.00	50	17	1	84	133	122709	122849	4e-10	64.3
EOG091G00CM	SczhEnG_2927	73.53	34	9	0	263	296	129769	129870	7e-10	63.5
EOG091G00CM	SczhEnG_2927	85.19	27	4	0	121	147	123848	123928	4e-06	51.2
# TBLASTN 2.2.29+
# Query: EOG091G00CM
# Database: ./tmp/pdam_4083876357
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 5 hits found
EOG091G00CM	SczhEnG_2927	67.35	49	16	0	307	355	130248	130394	4e-14	76.6
EOG091G00CM	SczhEnG_2927	45.45	77	38	1	194	270	127775	127993	9e-12	69.3
EOG091G00CM	SczhEnG_2927	63.27	49	15	1	85	133	122712	122849	1e-10	65.9
EOG091G00CM	SczhEnG_2927	68.75	32	10	0	263	294	129769	129864	2e-08	58.9
EOG091G00CM	SczhEnG_2927	74.07	27	7	0	121	147	123848	123928	3e-04	45.8
# TBLASTN 2.2.29+
# Query: EOG091G00GQ
# Database: ./tmp/pdam_4083876357
# Fields: query id, subject id, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 22 hits found
EOG091G00GQ	SczhEnG_2824	46.15	156	53	1	386	510	285917	286384	3e-32	  140
EOG091G00GQ	SczhEnG_2824	68.92	74	16	1	324	390	285390	285611	8e-24	  112
EOG091G00GQ	SczhEnG_2824	73.85	65	14	1	1216	1277	298831	299025	2e-19	98.2
